Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Loan_Term_Months,Num_Credit_Lines,Home_Ownership,Loan_Purpose,Marital_Status,Education,Has_CoSigner,Previous_Defaults,Default
47,49069.28,37003.99,568,1.6,0.337,48,1,Own,Auto,Married,Bachelor,1,0,0
21,105496.88,8851.9,531,1.5,0.264,48,3,Mortgage,Auto,Married,High School,1,1,0
57,25021.55,11724.06,710,1.4,0.323,48,2,Mortgage,Debt Consolidation,Married,High School,0,0,0
56,31871.75,61073.6,513,4.8,0.391,24,4,Rent,Medical,Married,Master,0,1,0
32,97595.87,36718.66,765,8.4,0.331,24,2,Mortgage,Home Improvement,Married,Bachelor,1,1,0
44,81635.4,4143.59,635,3.0,0.477,24,2,Mortgage,Education,Single,Master,0,0,0
45,40881.55,17518.34,510,2.4,0.103,60,6,Rent,Auto,Married,Bachelor,0,0,0
43,75146.96,13364.96,606,18.2,0.1,36,4,Mortgage,Business,Single,Bachelor,0,0,0
33,58139.93,23825.63,684,0.6,0.551,60,5,Rent,Home Improvement,Single,Master,0,0,0
31,103791.29,7930.84,602,3.3,0.303,36,4,Mortgage,Auto,Single,Bachelor,0,2,1
39,50881.51,7422.52,651,2.6,0.39,36,5,Mortgage,Debt Consolidation,Single,Master,0,2,0
54,81864.12,8322.77,716,0.5,0.187,48,6,Mortgage,Business,Married,Master,0,0,1
46,183690.21,8952.16,631,1.6,0.133,48,5,Mortgage,Debt Consolidation,Married,High School,0,0,0
35,66108.3,23640.74,565,0.1,0.458,24,4,Own,Education,Married,High School,0,0,0
49,50244.89,5843.93,623,10.5,0.089,24,3,Mortgage,Medical,Married,Master,0,1,0
21,70348.98,8640.11,777,4.7,0.568,12,7,Mortgage,Medical,Married,Master,0,0,0
53,40837.64,3818.8,801,8.4,0.169,48,4,Mortgage,Auto,Married,Bachelor,0,0,0
21,161778.57,27037.57,468,3.7,0.119,48,6,Mortgage,Medical,Married,PhD,0,1,0
35,53639.21,32523.59,748,4.6,0.399,12,6,Rent,Auto,Divorced,Master,0,0,0
26,42767.48,10625.89,672,6.0,0.605,24,4,Rent,Auto,Married,Master,0,0,0
24,32278.46,10844.74,733,11.9,0.141,36,2,Mortgage,Medical,Married,High School,1,0,0
53,84847.44,18347.62,600,0.5,0.093,36,6,Own,Medical,Single,Bachelor,0,0,0
34,75628.9,37501.54,490,2.0,0.22,36,2,Rent,Debt Consolidation,Married,Bachelor,0,0,0
44,38227.97,17783.52,702,6.2,0.327,60,4,Rent,Debt Consolidation,Married,High School,1,1,0
39,65396.61,8198.62,565,15.9,0.244,48,4,Rent,Education,Single,Master,0,0,0
45,23056.94,4301.95,525,19.8,0.462,24,4,Mortgage,Debt Consolidation,Married,Bachelor,0,0,0
40,53770.77,6120.58,531,5.1,0.272,24,2,Rent,Business,Married,Bachelor,0,1,0
24,61474.53,14062.31,704,1.1,0.495,36,5,Mortgage,Business,Married,Master,0,0,0
51,115112.47,8444.5,662,0.6,0.054,36,5,Mortgage,Home Improvement,Married,High School,1,2,0
34,33342.58,15313.31,720,14.6,0.263,48,4,Mortgage,Auto,Married,High School,1,1,0
21,25869.6,9072.05,710,2.8,0.116,36,3,Rent,Auto,Divorced,Bachelor,1,0,0
34,31328.58,6369.64,612,1.1,0.377,36,4,Own,Business,Married,Bachelor,1,0,0
58,25127.44,5861.01,643,13.6,0.223,36,3,Rent,Business,Single,Bachelor,0,0,0
50,95638.3,39880.72,603,0.6,0.347,24,3,Own,Auto,Married,Master,0,0,0
35,106331.8,24891.74,631,6.5,0.075,36,7,Own,Home Improvement,Married,High School,0,0,0
35,57532.67,44862.73,562,4.9,0.252,48,3,Mortgage,Medical,Married,High School,0,0,0
36,90277.86,19496.02,685,0.5,0.269,60,1,Mortgage,Home Improvement,Married,High School,0,0,0
64,52416.63,9887.3,746,2.1,0.181,12,2,Own,Business,Divorced,High School,0,0,0
44,46744.14,33736.6,576,0.8,0.204,48,1,Own,Business,Single,High School,0,0,0
45,41501.35,13054.03,765,4.6,0.343,48,2,Own,Medical,Single,Bachelor,0,0,0
52,41973.95,15593.19,660,3.2,0.499,48,3,Rent,Medical,Married,Bachelor,1,0,0
42,22608.91,12965.18,671,0.0,0.485,48,7,Own,Education,Single,High School,1,0,0
36,55945.17,1697.93,497,18.6,0.467,60,4,Mortgage,Home Improvement,Divorced,Bachelor,0,0,0
37,48042.1,41081.55,487,2.2,0.084,12,7,Own,Auto,Married,Bachelor,0,1,0
39,71159.59,18839.34,662,1.5,0.37,36,2,Mortgage,Auto,Married,Bachelor,1,0,0
39,51367.54,16829.29,721,1.3,0.388,48,1,Rent,Debt Consolidation,Divorced,Bachelor,1,1,0
48,45190.77,12794.32,589,0.9,0.13,48,6,Mortgage,Home Improvement,Divorced,Bachelor,0,0,1
40,31710.51,14978.92,800,35.3,0.287,24,4,Mortgage,Business,Divorced,PhD,0,0,0
48,50821.59,8794.7,716,1.7,0.045,36,4,Own,Debt Consolidation,Married,High School,0,1,0
39,70906.59,530120.245616164,568,2.6,0.606,24,6,Rent,Home Improvement,Single,Master,1,0,0
40,27676.27,5350.96,652,10.3,0.235,60,6,Rent,Auto,Single,Bachelor,1,0,0
21,51212.4,15218.21,850,5.1,0.342,48,6,Mortgage,Medical,Single,High School,0,0,0
50,55078.87,19793.35,538,2.3,0.299,24,4,Own,Education,Married,Master,1,1,0
44,34233.76,11625.21,697,11.4,0.259,48,5,Own,Business,Single,Bachelor,0,1,0
51,36536.68,17319.83,620,6.9,0.176,36,4,Mortgage,Debt Consolidation,Single,Bachelor,0,0,0
21,55011.93,6674.61,713,1.3,0.288,24,2,Mortgage,Medical,Married,Bachelor,0,1,0
65,27813.85,6794.86,764,5.2,0.073,60,4,Mortgage,Business,Single,Bachelor,0,0,0
38,58393.62,15767.43,615,12.8,0.258,24,5,Mortgage,Education,Divorced,Bachelor,1,0,0
53,31329.73,21482.3,750,3.4,0.347,36,5,Own,Education,Married,Master,1,0,0
27,83401.94,3596.06,849,6.6,0.738,36,5,Mortgage,Auto,Married,Master,0,1,0
47,157773.21,19252.85,655,17.7,0.144,48,2,Own,Auto,Divorced,Bachelor,1,0,0
27,31876.41,9134.0,720,5.9,0.24,24,0,Rent,Auto,Married,Master,0,1,1
32,64029.8,11673.02,596,0.5,0.493,48,3,Own,Home Improvement,Divorced,Master,0,0,0
62,34085.56,5230.89,651,1.4,0.234,12,9,Own,Business,Married,Bachelor,0,0,0
37,82493.69,7360.39,634,4.5,0.197,48,6,Mortgage,Home Improvement,Single,High School,0,0,0
42,26039.52,26272.75,721,1.6,0.316,24,0,Own,Auto,Married,Master,0,0,0
50,62335.94,13670.62,758,15.8,0.126,48,3,Rent,Education,Married,Bachelor,0,0,0
45,31682.05,10219.52,640,2.6,0.513,48,3,Rent,Business,Single,High School,0,0,1
41,44201.22,12313.58,788,3.1,0.579,12,3,Mortgage,Business,Married,Bachelor,0,1,0
44,29274.95,18815.73,787,6.0,0.476,24,7,Rent,Auto,Single,Master,0,0,0
68,73952.28,18184.89,726,3.7,0.197,24,4,Rent,Home Improvement,Married,Bachelor,0,0,0
39,32257.63,12676.19,603,2.4,0.367,60,1,Own,Debt Consolidation,Married,High School,0,1,0
42,64600.8,28712.03,594,0.4,0.201,36,1,Rent,Auto,Divorced,Bachelor,1,0,0
52,,26352.64,576,4.5,0.289,60,4,Rent,Auto,Married,High School,1,0,1
53,46293.82,17842.89,735,10.1,0.243,12,2,Mortgage,Debt Consolidation,Married,Bachelor,0,0,0
54,52779.49,13880.33,540,5.8,0.125,12,4,Rent,Education,Single,Bachelor,1,0,0
47,33492.86,21165.44,710,2.4,0.147,60,5,Rent,Debt Consolidation,Married,Bachelor,0,0,0
26,54457.92,16647.03,552,0.7,0.13,48,3,Rent,Business,Single,Bachelor,1,0,0
59,105363.05,28072.9,724,8.5,0.165,48,2,Own,Debt Consolidation,Divorced,Master,0,0,0
26,33221.5,25076.66,651,14.2,0.145,60,2,Own,Business,Single,High School,1,0,0
43,88071.57,6550.01,770,2.5,0.55,60,1,Rent,Education,Single,High School,0,1,0
30,103678.37,6246.81,752,6.5,0.272,12,5,Mortgage,Debt Consolidation,Married,Master,0,0,0
39,32595.27,8177.37,779,2.6,0.144,24,5,Mortgage,Home Improvement,Divorced,High School,1,0,0
43,23682.05,26457.56,781,3.5,0.36,24,8,Rent,Business,Single,Bachelor,1,0,0
43,57009.91,4431.9,662,9.1,0.075,48,4,Own,Home Improvement,Single,Bachelor,0,2,0
45,37283.13,17611.9,545,0.4,0.167,36,1,Mortgage,Debt Consolidation,Divorced,Bachelor,0,1,0
59,124779.27,17219.2,555,3.8,0.478,36,4,Mortgage,Home Improvement,Single,High School,0,0,0
45,49881.42,30147.39,462,1.2,0.22,60,3,Own,Auto,Married,Master,1,0,0
37,32823.51,15157.29,552,2.1,0.235,48,2,Mortgage,Debt Consolidation,Single,Bachelor,0,0,0
51,27623.45,5217.39,656,5.2,0.161,12,3,Rent,Business,Single,High School,1,0,1
54,84537.67,6825.71,599,0.1,0.411,36,9,Own,Education,Single,Bachelor,1,2,1
25,36842.52,5840.68,633,4.5,0.287,12,1,Rent,Debt Consolidation,Married,Master,1,1,0
47,50106.92,9167.68,694,1.7,0.438,36,4,Rent,Education,Married,Bachelor,0,0,0
48,79055.18,11754.24,622,5.5,0.526,24,2,Rent,Medical,Single,High School,0,0,0
36,38479.11,5908.76,549,,0.068,12,5,Mortgage,Education,Single,Bachelor,1,0,0
56,47907.89,37401.4,645,6.7,0.121,48,3,Rent,Auto,Divorced,Bachelor,1,0,1
38,48616.38,5283.28,569,5.2,0.318,60,3,Rent,Business,Married,High School,0,0,0
41,68986.23,34278.46,625,17.7,0.082,60,5,Rent,Debt Consolidation,Married,High School,0,0,0
37,65865.64,30626.29,770,12.1,0.314,24,2,Mortgage,Auto,Single,PhD,0,0,0
40,43912.01,25054.58,625,1.7,0.328,48,3,Mortgage,Business,Single,High School,0,0,0
26,50605.95,8220.31,809,0.1,0.112,48,2,Own,Auto,Single,High School,1,0,0
22,40705.17,16978.71,778,5.3,0.296,48,5,Own,Business,Married,Bachelor,0,0,0
59,23416.44,5463.47,597,4.6,0.41,48,1,Mortgage,Auto,Single,High School,1,0,0
29,55759.35,25276.61,549,0.1,0.187,60,4,Mortgage,Business,Married,High School,0,1,0
28,126259.66,12685.45,645,0.7,0.184,24,1,Mortgage,Business,Married,High School,1,0,0
21,31512.53,10031.4,753,,0.02,48,4,Rent,Medical,Married,High School,0,0,0
32,33305.74,5672.46,605,12.1,0.338,48,5,Own,Business,Single,High School,0,0,0
24,31717.89,2358.42,731,11.8,0.054,24,4,Rent,Medical,Married,High School,0,0,0
59,70424.46,6457.65,758,0.8,0.41,36,4,Own,Debt Consolidation,Single,Bachelor,0,0,0
52,61343.39,29113.54,580,2.4,0.153,24,2,Rent,Education,Single,High School,0,0,0
31,45285.0,10077.06,589,0.2,0.36,60,10,Mortgage,Debt Consolidation,Single,Bachelor,1,0,1
67,30976.7,11866.44,714,3.2,0.257,60,3,Own,Auto,Married,Bachelor,0,1,0
51,51338.1,21139.28,663,7.0,0.299,48,2,Rent,Home Improvement,Married,Master,0,0,0
36,22419.56,47285.94,588,,0.147,36,11,Rent,Home Improvement,Married,Bachelor,1,0,0
21,52665.36,33775.92,618,3.5,0.19,24,6,Mortgage,Education,Married,Master,0,0,1
67,75793.07,6763.97,643,0.5,0.094,48,2,Rent,Debt Consolidation,Divorced,Bachelor,1,0,0
23,26223.22,3429.61,509,2.4,0.037,12,3,Own,Medical,Married,Master,0,0,0
21,22782.34,69684.28,718,13.4,0.252,36,2,Mortgage,Business,Single,Bachelor,1,0,0
52,107981.91,65401.09,606,1.3,0.371,60,3,Mortgage,Education,Married,Master,0,0,1
69,36102.6,15243.64,399,1.9,0.25,48,5,Mortgage,Auto,Single,Bachelor,1,1,0
56,86506.42,5489.86,647,,0.291,48,5,Rent,Education,Single,Bachelor,0,0,0
46,45387.92,26219.5,583,6.6,0.275,12,3,Rent,Business,Single,High School,0,1,1
47,45207.69,12387.11,801,12.2,0.101,24,4,Rent,Business,Married,Master,0,0,0
50,61035.22,12343.85,597,2.5,0.35,48,5,Mortgage,Home Improvement,Married,High School,0,0,0
49,31508.12,24987.26,551,3.6,0.523,12,3,Rent,Debt Consolidation,Married,Bachelor,1,1,1
43,52378.35,16883.0,695,3.1,0.144,36,5,Own,Medical,Married,PhD,0,0,0
41,40508.02,5825.09,590,13.1,0.127,36,5,Mortgage,Home Improvement,Single,High School,1,1,0
39,25330.22,10643.24,579,7.3,0.418,36,6,Mortgage,Business,Married,Master,0,0,0
30,58031.49,21222.28,695,8.9,0.067,36,4,Mortgage,Business,Married,PhD,1,0,0
36,42973.81,19094.9,556,0.7,0.44,36,2,Mortgage,Debt Consolidation,Married,Bachelor,1,1,1
21,45319.27,16049.16,518,7.8,0.146,36,7,Rent,Medical,Single,Bachelor,0,1,0
38,26766.85,25678.16,805,2.8,0.26,24,4,Mortgage,Education,Divorced,Bachelor,1,0,0
28,108629.71,10371.3,702,0.1,0.171,24,4,Rent,Debt Consolidation,Single,Bachelor,1,1,0
26,75990.0,15139.6,626,0.3,0.45,48,3,Mortgage,Auto,Married,Bachelor,0,1,0
42,79386.05,1257.77,649,5.7,0.256,36,6,Rent,Auto,Single,Master,0,0,0
56,42077.89,9752.17,695,2.3,0.253,36,5,Mortgage,Home Improvement,Divorced,PhD,0,0,0
51,20648.72,22804.93,737,10.1,0.586,36,2,Rent,Education,Married,Bachelor,0,0,0
21,130152.05,10165.18,581,6.6,0.349,24,1,Rent,Education,Single,Master,0,0,0
28,47545.92,9639.66,682,0.1,0.196,24,10,Mortgage,Debt Consolidation,Married,Master,1,0,0
51,33711.7,6444.5,604,5.8,0.227,36,2,Mortgage,Business,Single,High School,0,0,1
28,60379.25,26966.65,632,1.1,0.378,36,7,Mortgage,Auto,Single,Bachelor,0,1,0
37,87865.31,19612.54,664,2.7,0.136,36,2,Mortgage,Home Improvement,Married,Bachelor,0,3,1
46,48459.07,23808.32,649,4.9,0.155,24,6,Own,Auto,Married,High School,0,1,0
28,92900.8,3990.41,716,10.3,0.162,24,2,Rent,Auto,Single,Master,0,0,0
41,84246.3,11940.42,693,3.0,0.256,36,3,Own,Auto,Married,Bachelor,1,0,0
23,28618.52,10981.01,514,8.3,0.179,36,4,Mortgage,Auto,Married,Bachelor,0,0,0
32,35000.06,10977.46,527,7.6,0.1,60,5,Rent,Debt Consolidation,Single,Master,0,0,0
43,79123.77,8680.03,616,2.7,0.074,12,5,Mortgage,Business,Married,High School,0,0,0
21,15000.0,10485.27,814,3.5,0.536,60,2,Own,Debt Consolidation,Married,High School,0,0,0
45,45491.11,24215.58,573,6.0,0.295,60,5,Mortgage,Home Improvement,Married,High School,0,1,1
39,23970.62,3501.7,631,0.2,0.536,36,6,Rent,Education,Divorced,High School,0,0,0
46,38627.63,46356.02,601,11.1,0.366,48,3,Mortgage,Education,Single,PhD,0,1,1
42,42217.49,18745.12,600,7.3,0.084,60,4,Mortgage,Home Improvement,Married,Bachelor,0,0,0
56,40981.57,12969.65,666,1.4,0.214,24,1,Mortgage,Home Improvement,Single,Bachelor,0,0,0
41,37192.76,25204.65,776,19.9,0.357,36,2,Own,Business,Single,Master,0,0,1
34,28322.96,4835.38,691,1.0,0.299,24,2,Mortgage,Debt Consolidation,Divorced,High School,1,0,0
41,154192.27,8389.27,577,12.3,0.283,36,3,Own,Home Improvement,Divorced,Bachelor,1,0,0
46,124708.09,12274.11,850,2.0,0.525,24,2,Mortgage,Debt Consolidation,Married,High School,1,1,0
40,27418.33,34748.52,657,7.2,0.492,60,6,Mortgage,Business,Single,High School,0,0,1
40,108126.64,12931.9,598,3.0,0.207,36,1,Rent,Business,Single,Bachelor,0,0,0
31,40145.57,18306.99,777,6.7,0.154,60,4,Mortgage,Home Improvement,Married,Master,1,0,0
32,52291.74,8842.23,607,0.8,0.342,24,0,Mortgage,Debt Consolidation,Married,Bachelor,0,0,0
23,47494.21,18784.54,799,1.6,0.254,48,5,Mortgage,Medical,Married,Bachelor,0,0,0
60,35246.65,43220.39,571,0.5,0.064,48,3,Mortgage,Business,Married,Master,0,0,0
25,80171.72,26819.08,778,10.0,0.349,36,3,Mortgage,Home Improvement,Single,High School,1,0,0
31,52205.51,12619.28,668,1.8,0.247,60,5,Mortgage,Education,Single,Bachelor,0,0,0
31,38627.68,21436.36,766,5.9,0.177,36,5,Rent,Business,Single,High School,0,0,0
50,25532.45,20015.49,821,8.6,0.667,24,2,Mortgage,Debt Consolidation,Single,Master,0,1,0
36,31357.3,19045.98,548,11.6,0.501,60,3,Rent,Education,Single,High School,1,1,0
54,21575.42,29096.33,764,0.6,0.466,36,1,Mortgage,Education,Single,Bachelor,0,0,0
31,49321.32,28944.47,523,11.2,0.346,24,6,Mortgage,Medical,Married,High School,0,0,0
43,26948.08,12221.95,555,1.1,0.191,36,4,Rent,Education,Married,High School,0,0,0
29,42925.43,20937.88,577,6.7,0.195,48,6,Rent,Medical,Married,High School,0,0,0
65,97251.04,10217.26,695,6.5,0.152,36,5,Mortgage,Medical,Married,Bachelor,0,0,0
25,89290.45,7001.29,652,0.0,0.106,48,4,Rent,Medical,Married,Master,0,0,0
43,48236.03,11062.92,634,1.2,0.616,48,1,Mortgage,Auto,Married,Master,0,0,1
47,46932.12,12665.1,663,3.4,0.61,24,8,Rent,Debt Consolidation,Single,Master,1,0,0
44,125484.47,4175.1,703,2.7,0.249,36,8,Own,Medical,Married,High School,0,0,0
37,63600.59,24397.42,710,12.5,0.523,48,2,Rent,Education,Married,Master,0,0,0
38,41610.04,1925.37,748,2.2,0.19,48,6,Mortgage,Debt Consolidation,Married,Bachelor,1,0,0
40,24028.38,89354.94,813,13.8,0.055,12,3,Own,Education,Married,PhD,0,0,0
38,59691.0,38227.69,648,3.1,0.529,36,5,Rent,Auto,Divorced,Bachelor,0,0,0
51,74210.57,11128.83,603,16.7,0.245,60,3,Rent,Home Improvement,Married,Bachelor,0,0,0
66,35745.31,13448.17,705,6.7,0.238,60,4,Rent,Auto,Divorced,Master,0,0,0
33,56704.08,16515.92,547,8.8,0.16,48,4,Mortgage,Education,Married,Bachelor,1,1,0
23,40872.52,8844.82,588,0.6,0.412,12,7,Rent,Business,Single,Master,0,0,0
38,44711.4,15288.15,739,4.4,0.512,48,7,Mortgage,Education,Married,Bachelor,1,0,0
70,15000.0,12078.71,638,0.8,0.336,12,5,Rent,Debt Consolidation,Divorced,Master,0,1,0
30,,12506.57,541,1.8,0.218,48,1,Mortgage,Education,Married,High School,0,0,0
59,79593.26,15169.21,515,4.9,0.246,48,6,Rent,Home Improvement,Divorced,Bachelor,0,0,0
60,35749.76,5326.93,654,6.5,0.218,36,4,Rent,Medical,Single,Bachelor,0,0,0
33,50325.3,13734.95,752,0.2,0.527,12,3,Mortgage,Education,Single,Master,0,1,1
46,33591.38,14979.13,751,3.8,0.376,48,3,Rent,Education,Single,Master,0,1,0
59,58701.52,14620.72,659,4.2,0.195,48,7,Own,Home Improvement,Married,Master,0,0,0
35,43990.91,11486.39,830,0.4,0.131,36,3,Mortgage,Auto,Single,Master,1,0,0
37,30649.73,29628.75,640,3.5,0.099,48,4,Mortgage,Education,Divorced,Bachelor,0,0,0
33,95442.16,10430.02,637,6.3,0.091,12,8,Rent,Medical,Married,High School,0,0,0
27,78000.15,15664.12,418,0.3,0.063,48,10,Mortgage,Auto,Single,Bachelor,0,0,0
32,36226.52,33127.14,609,7.1,0.215,48,3,Mortgage,Education,Single,Bachelor,0,1,0
25,62874.39,12637.66,726,4.3,0.328,36,0,Rent,Business,Married,High School,0,0,0
40,64132.47,15523.72,790,9.0,0.42,48,5,Own,Medical,Divorced,Master,0,0,0
30,67585.63,12488.09,575,1.2,0.571,48,2,Mortgage,Debt Consolidation,Single,Bachelor,0,1,0
42,21012.48,31766.22,691,9.0,0.113,36,6,Rent,Medical,Married,Master,1,1,0
21,81089.05,11154.44,744,0.5,0.421,24,4,Mortgage,Home Improvement,Single,High School,1,0,0
43,36869.89,32805.39,651,,0.229,24,3,Own,Home Improvement,Single,High School,0,0,0
50,40990.11,12425.28,444,1.1,0.29,60,3,Rent,Medical,Married,Bachelor,0,0,1
21,183311.26,7320.09,672,10.4,0.17,36,2,Mortgage,Home Improvement,Married,High School,0,1,0
44,57007.42,21494.69,718,6.1,0.381,12,2,Own,Auto,Divorced,PhD,0,1,0
54,40410.25,10793.86,564,0.1,0.107,60,4,Mortgage,Debt Consolidation,Married,Bachelor,0,0,0
25,16274.47,20626.89,627,0.0,0.403,24,2,Rent,Business,Single,Master,0,0,0
60,98211.84,1977.16,546,1.7,0.143,36,6,Mortgage,Auto,Single,Bachelor,0,0,0
45,25019.11,13408.49,418,0.8,0.195,24,9,Rent,Business,Married,Bachelor,0,0,0
31,29681.54,9684.45,742,5.0,0.11,60,1,Mortgage,Debt Consolidation,Single,Master,1,0,0
39,41536.33,6346.88,649,5.5,0.148,36,8,Rent,Medical,Married,High School,0,0,0
46,99529.16,9070.03,793,14.2,0.714,48,5,Rent,Home Improvement,Single,Bachelor,0,0,0
40,72158.47,8941.05,727,15.2,0.222,36,4,Mortgage,Medical,Divorced,Master,0,0,0
46,45300.86,12918.43,618,5.4,0.718,12,4,Rent,Medical,Single,High School,0,0,0
28,57190.67,5130.05,642,0.0,0.187,36,3,Mortgage,Education,Married,High School,0,0,0
42,36308.5,16670.43,700,2.2,0.066,36,1,Own,Education,Single,PhD,1,0,0
23,52566.11,34764.44,737,3.6,0.239,60,0,Own,Debt Consolidation,Single,PhD,0,1,0
38,50851.68,16263.03,679,3.5,0.251,48,2,Rent,Auto,Married,Bachelor,1,2,0
29,79569.41,23536.13,749,4.6,0.504,60,1,Mortgage,Debt Consolidation,Married,Master,1,1,0
31,79506.1,28744.27,623,16.2,0.565,36,8,Mortgage,Education,Single,Bachelor,0,0,0
54,62754.7,31746.66,560,10.8,0.147,36,5,Mortgage,Medical,Married,Bachelor,0,1,0
53,40897.58,49468.78,644,,0.132,36,3,Rent,Business,Married,Master,0,0,0
47,71033.8,9419.7,668,1.5,0.286,48,8,Own,Debt Consolidation,Divorced,Bachelor,0,0,0
26,46817.66,8079.31,541,9.0,0.251,48,5,Mortgage,Auto,Single,High School,0,0,0
36,28539.46,23119.37,529,8.7,0.108,48,5,Rent,Debt Consolidation,Single,Master,0,1,0
54,40068.91,21933.85,690,1.6,0.32,60,6,Rent,Home Improvement,Married,High School,0,0,0
41,51137.0,22993.63,613,6.6,0.222,12,6,Own,Auto,Married,Bachelor,0,0,0
67,77273.62,50136.16,635,5.6,0.198,48,4,Rent,Home Improvement,Single,Master,0,0,0
44,44722.67,13466.48,617,3.2,0.584,48,4,Mortgage,Business,Married,Master,0,2,0
42,26779.73,18003.29,786,1.1,0.27,36,5,Mortgage,Medical,Married,Master,1,1,0
36,50431.48,6725.95,763,11.0,0.662,48,2,Own,Home Improvement,Single,Master,1,2,0
41,51882.04,59559.12,538,5.7,0.265,60,5,Rent,Home Improvement,Married,Bachelor,1,0,1
38,53794.09,10555.67,602,0.9,0.226,36,5,Mortgage,Education,Married,Bachelor,0,1,0
48,,10767.08,726,6.1,0.096,24,1,Own,Medical,Married,High School,0,1,0
51,81589.97,10480.54,704,6.8,0.153,36,1,Rent,Business,Married,High School,0,0,0
30,36420.77,8506.39,646,10.9,0.197,60,3,Mortgage,Education,Married,Bachelor,0,4,0
24,36023.55,8017.6,547,1.3,0.494,48,4,Own,Medical,Married,Master,1,0,1
21,29140.98,9259.52,588,22.4,0.092,24,5,Mortgage,Home Improvement,Divorced,Bachelor,0,1,0
46,69522.65,5135.55,603,0.8,0.524,48,7,Own,Debt Consolidation,Divorced,High School,0,0,0
26,101155.08,7710.03,674,4.6,0.081,24,7,Rent,Home Improvement,Married,High School,1,0,0
21,41875.62,52275.03,803,5.4,0.404,36,2,Own,Medical,Single,Bachelor,0,0,1
44,43446.46,22358.43,588,2.7,0.147,36,8,Rent,Auto,Single,Master,1,0,0
69,102067.67,25543.37,557,3.2,0.379,36,4,Own,Auto,Married,High School,1,0,0
39,63119.11,30456.24,640,11.1,0.254,12,2,Own,Medical,Single,Bachelor,0,0,0
50,60968.82,48237.61,742,5.2,0.242,48,3,Mortgage,Auto,Single,High School,0,1,0
40,27025.65,3866.11,519,3.4,0.121,48,6,Rent,Medical,Married,High School,0,0,0
38,68827.87,5648.14,780,0.7,0.431,36,5,Rent,Debt Consolidation,Divorced,PhD,1,1,0
51,30804.99,7611.33,634,0.0,0.147,24,4,Own,Medical,Single,High School,0,0,0
36,27805.52,9616.05,583,0.7,0.103,24,4,Mortgage,Debt Consolidation,Single,High School,1,0,0
43,41217.34,10824.87,505,15.6,0.562,24,3,Mortgage,Auto,Single,High School,0,1,0
43,36574.39,9770.43,713,7.2,0.503,24,4,Own,Business,Single,Bachelor,0,0,0
31,43879.4,15576.46,634,17.1,0.445,60,2,Mortgage,Auto,Divorced,High School,0,1,1
51,23849.28,13693.91,665,0.2,0.067,36,8,Rent,Medical,Single,Bachelor,0,0,0
37,79174.39,8054.74,568,5.7,0.19,24,2,Own,Auto,Married,PhD,0,0,1
30,86149.82,2913.52,621,0.2,0.062,24,1,Rent,Business,Single,High School,0,0,0
46,18514.86,6667.44,606,7.6,0.244,60,9,Mortgage,Auto,Single,Master,0,1,1
29,79955.77,9095.48,640,2.4,0.324,36,4,Mortgage,Business,Single,High School,0,0,0
40,32687.1,11237.87,589,0.5,0.444,36,4,Rent,Home Improvement,Single,High School,0,0,1
39,75243.72,6058.59,511,4.2,0.225,36,6,Rent,Medical,Single,Bachelor,1,0,0
53,47371.53,9475.22,850,1.6,0.136,24,1,Rent,Medical,Single,High School,0,1,0
45,49731.2,6053.0,527,5.4,0.272,60,4,Rent,Business,Married,High School,1,1,0
39,44687.59,12233.42,666,5.4,0.132,12,5,Rent,Debt Consolidation,Single,Master,1,0,0
49,89865.07,6303.35,490,6.1,0.486,48,2,Mortgage,Business,Single,Bachelor,0,2,0
56,26375.9,7374.38,470,24.4,0.31,12,3,Own,Home Improvement,Single,Master,0,0,0
46,66431.07,5345.02,658,2.4,0.294,36,1,Rent,Medical,Married,High School,1,0,0
40,85021.98,11998.65,665,3.1,0.542,60,2,Mortgage,Medical,Single,Bachelor,1,0,0
24,70134.5,7284.37,763,8.2,0.323,48,4,Mortgage,Auto,Married,Bachelor,0,1,0
27,156740.91,25203.77,685,4.3,0.095,36,6,Own,Business,Single,High School,0,0,0
36,37628.86,17749.19,636,0.2,0.149,36,6,Rent,Home Improvement,Single,PhD,0,0,0
32,79114.58,12722.2,564,9.3,0.298,24,4,Rent,Auto,Married,Bachelor,0,1,1
37,46488.24,7644.64,784,0.3,0.155,60,3,Mortgage,Debt Consolidation,Married,Master,0,1,0
40,90826.2,17437.25,733,0.9,0.341,48,7,Rent,Auto,Single,High School,0,0,0
46,48832.7,21665.81,537,0.5,0.442,36,7,Mortgage,Home Improvement,Married,Bachelor,1,0,1
39,40378.88,14763.04,653,0.4,0.186,36,6,Mortgage,Business,Married,Bachelor,0,0,0
45,94186.87,41051.85,662,0.1,0.114,24,4,Own,Debt Consolidation,Single,Bachelor,0,0,0
40,38338.85,18430.2,618,0.3,0.082,48,4,Mortgage,Education,Single,Bachelor,0,0,0
21,24188.61,25324.44,719,2.9,0.382,36,6,Mortgage,Medical,Married,High School,0,1,0
